t,angI,Inhibition,Renin,AGT,angII,angII_norm,diacid,ang17,at1r,at2r,ACE2,IR
0.052,59761527.31841765,96.17422537758758,9752.75011711746,138694551912867.95,0.1854696539540582,0.88310477980483,57.13560591783136,12.228761796070813,4.1913992861175915,1.1803195237669748,0.3850817669777473,1.6192056350859938
0.054,61844814.67760446,96.18719577060837,9745.945545651743,143528258826481.8,0.19129036033628027,0.9108197914975463,57.33974648839197,12.718310483492319,4.298736179143455,1.2084596351215697,0.3850817669777473,1.6491791934242892
0.056,63914130.57119029,96.19686557081229,9738.946790009399,148329576537572.53,0.1971961068199018,0.9389397175167841,57.492849920880516,13.219918119184836,4.412939001822254,1.2387871717335321,0.3850817669777473,1.678180320463914
0.058,65969568.75289591,96.20357816308734,9731.748510300324,153098722116032.5,0.2031837242014264,0.9674494678534977,57.59959246662528,13.732496884463808,4.53319282945033,1.2710272284692976,0.3850817669777473,1.7062385456237497
0.06,68011222.14805232,96.20763200414386,9724.34497324134,157835911083704.6,0.2092555058563927,0.9963599623043055,57.66423995711751,14.255080497230006,4.6590192371537,1.3050191297740776,0.3850817669777473,1.7333826298072776
0.062,70039183.19228782,96.20928770226261,9716.731083183078,162541357580580.88,0.2154100238935681,1.025664402034219,57.6906837154212,14.786735961893854,4.789887089340642,1.3405843194924376,0.3850817669777473,1.7596406018358648
0.064,72053543.81350161,96.20877378847622,9708.902338577891,167215274373498.84,0.2216425801286509,1.0553404168660976,57.68247332606136,15.326559955033888,4.925199333443337,1.3775218928860022,0.3850817669777473,1.7850397673308378
0.066,74054395.1215078,96.2062914538516,9700.85385687023,171857872626229.03,0.22795365063879777,1.0853902736182786,57.642846538205696,15.873796350490755,5.064798946977749,1.4157802638716463,0.3850817669777473,1.8096066266063116
0.068,76041827.70645095,96.20201846357241,9692.581336326379,176469362222602.72,0.23434207700892076,1.1158084565533926,57.57475655291472,16.42767702288193,5.208314776240764,1.4552352449150874,0.3850817669777473,1.8333670271024307
0.06999999999999999,78015931.56204356,96.19611241083022,9684.080809054778,181049951685224.9,0.2408068413087411,1.1465901188456893,57.48089692329757,16.98746196887132,5.355326797805258,1.495746111434709,0.3850817669777473,1.8563461254938618
0.072,79976796.0186056,96.188713437645,9675.348387187503,185599847942960.38,0.24734653866248782,1.1777285712471874,57.36372427639267,17.552547449393845,5.505775789367679,1.5372945380291714,0.3850817669777473,1.8785682382771334
0.074,81924509.87007551,96.17994652249222,9666.379977278086,190119256716829.22,0.25396013413529844,1.2092188859656336,57.22547904732517,18.12229742598636,5.659382988210012,1.5797877109383194,0.3850817669777473,1.9000571453826722
0.076,83859161.3122405,96.16992341376229,9657.171587771054,194608382344450.7,0.26064664815780964,1.2410563988289203,57.068204399624335,18.696117503948024,5.815889096922007,1.6231394340406367,0.3850817669777473,1.9208359380777589
0.078,85780837.88494566,96.15874427199496,9647.719817249443,199067427630213.28,0.26740492590006126,1.2732356111700907,56.8937634903723,19.27351455204985,5.975226451228175,1.667328582464292,0.3850817669777473,1.940926871382503
0.08,87689626.6153433,96.14649907133696,9638.020790700455,203496594212991.94,0.27423385736399036,1.3057512377870961,56.703855224976046,19.853964267183425,6.137199866730697,1.7122906545625929,0.3850817669777473,1.9603517855601595
0.082,89585613.92107072,96.13326880089463,9628.07082208192,207896082319022.78,0.2811323639891202,1.338598143166434,56.50002863368791,20.436994778218,6.301660921999493,1.757977039821571,0.3850817669777473,1.9791317997989581
0.084,91468885.59184769,96.11912649895905,9617.86653210459,212266090715136.84,0.288099415664965,1.371771422486887,56.2836959904421,21.022201682654114,6.468535097908022,1.8043642563921363,0.3850817669777473,1.997287250894039
0.08600000000000001,93339527.0018691,96.10413814698275,9607.404165918311,216606817233556.3,0.29513410237048343,1.4052667427273164,56.05614478402723,21.60910849552718,6.637650172431591,1.8513954056902697,0.3850817669777473,2.0148384637234606
0.08800000000000001,95197622.79837501,96.08836344532887,9596.680355442932,220918458007648.06,0.3022354348707134,1.4390793936933333,55.81854864199115,22.197359316014648,6.808938032077532,1.8990491099817806,0.3850817669777473,2.031804599422294
0.09000000000000001,97043257.02978568,96.07185648892231,9585.691833994048,225201207785741.22,0.3094024379117524,1.4732047317606867,55.571977298891284,22.786640976364406,6.982357553729372,1.9473131564079356,0.3850817669777473,2.0482041319130713
0.09200000000000001,98876513.18618953,96.05466635779575,9574.435346110318,229455260030287.53,0.316634179668562,1.5076383200895604,55.3174056924899,23.376658442467914,7.15787023680708,1.9961761690093474,0.3850817669777473,2.0640549984801524
0.09400000000000001,100697474.27513854,96.0368376349867,9562.90750677201,233680807104565.1,0.3239298345487614,1.5423762276617958,55.0557222641804,23.96709509163545,7.335403268393742,2.0456149861465813,0.3850817669777473,2.079374900418046
0.09600000000000002,102506222.92772673,96.01841086217739,9551.10459347756,237878040533561.6,0.3312887681052102,1.5774154335880433,54.7877365332574,24.55755465954481,7.514794456228812,2.0955758410690226,0.3850817669777473,2.094181716506068
0.09799999999999999,104302840.82058844,95.99942294178287,9539.02367917828,242047149582472.6,0.33871007436376493,1.6127516241162716,54.51418600855386,25.147877560093985,7.696092278181259,2.146076905356577,0.3850817669777473,2.108491250064845
0.09999999999999999,106087409.20601754,95.97990749280959,9526.661593197912,246188322560443.7,0.34619300016695814,1.6483812131236557,54.23574249541143,25.73785077002856,7.879280689390322,2.1971142403528754,0.3850817669777473,2.1223192952621033
0.102,107860008.76197614,95.95989516666539,9514.015215228397,250301746451691.75,0.35373682511087184,1.68430077044181,53.95301785087966,26.327289913725217,8.064356984896731,2.2486884071176254,0.3850817669777473,2.135681052475382
0.104,109620720.03570743,95.9394139281602,9501.080670471627,254387607963664.94,0.36134095175229963,1.7205074513738268,53.66656923541213,26.915837788854684,8.251153915337762,2.300743702325973,0.3850817669777473,2.148592808846524
0.106,111369622.58899331,95.91848930615187,9487.854880421182,258446091507472.9,0.369004731799729,1.7569981691110486,53.376903905105536,27.50335256234525,8.43968243019765,2.353285237093239,0.3850817669777473,2.1610687002292344
0.108,113106795.45655923,95.89714461763964,9474.334731166231,262477380280997.22,0.37672755932844704,1.7937700385722848,53.084483584674544,28.089699577918758,8.629947861981215,2.406316146705836,0.3850817669777473,2.173122447781373
0.11,114832317.1739628,95.87540116856142,9460.517022792237,266481656334786.75,0.38450887645162435,1.8308204034064006,52.78972845783899,28.674738689936106,8.821938743101818,2.459833770544249,0.3850817669777473,2.184767463616926
0.112,116546265.88288598,95.85327843409169,9446.398315266531,270459100813358.44,0.3923481569453688,1.868146758023805,52.493020808592185,29.25829391548401,9.015613899603242,2.5138252439723576,0.3850817669777473,2.1960172316224855
0.114,118248719.39468771,95.830794220852,9431.974827497192,274409894102447.8,0.4002449044703109,1.9057467391286154,52.19470834389052,29.840131368816497,9.210888372859113,2.5682626895121508,0.3850817669777473,2.206885541188578
0.116,119939754.51635225,95.8079648131184,9417.243507929616,278334214267243.78,0.40819867143373306,1.9436182155297723,51.895107225633694,30.420193291934087,9.407782736112688,2.6231542199565556,0.3850817669777473,2.2173840082205465
0.118,121619447.7039076,95.78480510483443,9402.20099672188,282232238566346.8,0.4162090407048277,1.9817592010791265,51.59450483736645,30.998371187893014,9.606278348651855,2.6784944965081725,0.3850817669777473,2.227524478243562
0.12,123287874.87357804,95.76132871900232,9386.843925691297,286104143014213.1,0.4242756308992553,2.0201678798336054,51.29316230890821,31.574571388609677,9.80635918947766,2.734279018203073,0.3850817669777473,2.237318331869996
0.122,124945111.85815993,95.73754811582468,9371.1684065037,289950103424245.8,0.43239802676306344,2.0588422745816146,50.991316820087015,32.148604600440166,10.00798253889768,2.7904941264431202,0.3850817669777473,2.2467780759607896
0.124,126591233.48335075,95.7134746907977,9355.171066540426,293770293297655.0,0.44057592007048035,2.0977809177210616,50.689183702901566,32.72040945574737,10.211138316809809,2.8471372350823043,0.3850817669777473,2.2559141232326736
0.126,128226314.13874613,95.68911886380815,9338.848408543741,297564885128527.3,0.448809022523401,2.136982436534474,50.38695835974476,33.28991431729197,10.415812400828935,2.9042043245466247,0.3850817669777473,2.2647367830478
0.128,129850427.7302716,95.66449016016178,9322.19686396297,301334050295103.75,0.4570970730074843,2.176445587738556,50.08481801377984,33.857048790917624,10.621989682150035,2.9616909836635656,0.3850817669777473,2.2732560955666887
0.13,131463648.31171465,95.63959728435914,9305.212377525486,305077960499322.44,0.46543972154596897,2.2161687049358982,49.78292330615208,34.421650855021504,10.829653209521235,3.019592237354952,0.3850817669777473,2.281483776614416
0.132,133066049.50203042,95.61444818734192,9287.890806545234,308796786438386.5,0.47383663529428516,2.256150203303193,49.481419753435205,34.98355582756942,11.038787149931597,3.0779034522601005,0.3850817669777473,2.2894314091684342
0.134,134657702.9588522,95.5890501278496,9270.228966995383,312490694324658.9,0.4822877762152135,2.2963899017280616,49.18043907753908,35.54282943388809,11.24938454475494,3.136622709205958,0.3850817669777473,2.2971057055808384
0.136,136238680.61401007,95.56340972845537,9252.223101552327,316159850982219.1,0.4907929944282312,2.3368870865616493,48.88010041923566,36.09942648275822,11.461435951006164,3.1957473287640217,0.3850817669777473,2.3045154459750834
0.138,137809053.88345385,95.53753302678768,9233.869421019572,319804422045638.06,0.4993521719279814,2.3776411959271613,48.58051144548476,36.65331149710578,11.674933455748313,3.2552750991879735,0.3850817669777473,2.311669026077894
0.13999999999999999,139368893.66725335,95.51142552238912,9215.164104327716,323424571959977.9,0.507965222584273,2.418651819719862,48.28176935984967,37.204458714002165,11.889870676092569,3.315204276413679,0.3850817669777473,2.318574457219264
0.142,140918270.34959802,95.48509221961692,9196.103298534461,327020463980792.6,0.5166320921420815,2.4599186996070777,47.983961824480666,37.75285208466399,12.106242759198263,3.3755335840591916,0.3850817669777473,2.3252393663324598
0.144,142457253.7987972,95.45853766694674,9176.683118824609,330592260174127.2,0.5253527582215478,2.5014417290281936,47.687167801402644,38.29848527445326,12.324046382272865,3.436262213424745,0.3850817669777473,2.331670995954016
0.146,143985913.36728,95.43176599300519,9156.89964851006,334140121416518.2,0.5341272303179792,2.543220953194655,47.391458320165974,38.84136166287728,12.543279752571985,3.497389823492761,0.3850817669777473,2.337876204223737
0.148,145504318.4663408,95.40478093962258,9136.748559411824,337664208689240.06,0.5429553744307491,2.585255734068966,47.09689717830285,39.38141702723129,12.763934346724792,3.5589138945271768,0.3850817669777473,2.3438631532287513
0.15,147012541.67621773,95.37758589216998,9116.223057660754,341164690081766.44,0.5518359640904211,2.6275402318762686,46.803541580467126,39.918101166216026,12.985950210346212,3.620815407797947,0.3850817669777473,2.3496504450169122
0.152,148510648.00705668,95.35018390741756,9095.320976804798,344641716608964.06,0.5607699571423258,2.6700790073507434,46.51144272162193,40.451822544871646,13.209370307544821,3.6831082931940506,0.3850817669777473,2.3552355751328222
0.154,149998705.08023867,95.32257773912922,9074.038053066839,348095445138017.0,0.5697573891356089,2.712872229757926,46.220646319169965,40.98257867413495,13.434194187220797,3.745792549564675,0.3850817669777473,2.3606248407848467
0.156,151476780.0226453,95.29476986158767,9052.36997667496,351526031394747.6,0.5787983209707226,2.7559201890723704,45.93119309849293,41.510373902895644,13.660422621022807,3.808868544994262,0.3850817669777473,2.3658242175915416
0.158,152944939.4666586,95.26676249122634,9030.312391862428,354933629963615.8,0.587892838899426,2.7992232959776557,45.643119235976386,42.035219417996316,13.888057603348017,3.8723370168025193,0.3850817669777473,2.370839359581655
0.16,154403249.55016133,95.2385576065276,9007.860896867713,358318394287719.2,0.5970410545247845,2.842782081866373,45.356456763238995,42.55713324423242,14.11710235134207,3.9361990715444093,0.3850817669777473,2.375675599194127
0.162,155851775.91653654,95.21015696633307,8985.01104393447,361680476668793.56,0.6062431048011714,2.8865971988401427,45.0712339359605,43.076140244352295,14.347561304899104,4.00045618501016,0.3850817669777473,2.38033794727809
0.164,157290583.71466795,95.18156212669781,8961.758339311555,365020028267212.06,0.6154991520342658,2.930669419709599,44.78747557040544,43.59227211905716,14.579440126661757,4.065110202225255,0.3850817669777473,2.384831093092868
0.166,158719737.59893972,95.15277445640888,8938.098243253013,368337199101985.94,0.6248093838810536,2.974999637994398,44.50520335046862,44.10556740700113,14.81274570202113,4.130163337450441,0.3850817669777473,2.389159404307976
0.168,160139307.73913744,95.12379515127824,8914.02274219939,371632151639164.06,0.6341724103273768,3.0195812352094076,44.22443610782157,44.615425588742696,15.047384328704723,4.195585724730759,0.3850817669777473,2.3933430392213437
0.17,161549355.39134637,95.09462524730966,8889.528578588142,374905028167600.1,0.6435891123660709,3.0644184061593704,43.94519007751303,45.12215781112761,15.283406152222103,4.261393325408586,0.3850817669777473,2.3973792631201793
0.17200000000000001,162949943.32229117,95.06526563283188,8864.611305206927,378155974368409.9,0.6530598615099996,3.1095129197848057,43.667479131171284,45.62586656265299,15.520828572877342,4.327591643649658,0.3850817669777473,2.401270395370992
0.17400000000000002,164341134.69668478,95.03571705968079,8839.265919807656,381385136799263.25,0.6625848165698941,3.1548655322553207,43.39131498976755,46.126565252349955,15.759655094584287,4.394181734018269,0.3850817669777473,2.4050208264611803
0.17600000000000002,165722992.21475297,95.00598015350805,8813.48735702949,384592660944326.2,0.672164153702567,3.200477082333054,43.11670741772898,46.6242709017062,15.99988993558118,4.461164858266877,0.3850817669777473,2.408634705750044
0.17800000000000002,167095578.11223456,94.97605542328556,8787.270488398828,387778691214260.44,0.6817980664109139,3.2463484913726757,42.8436644000328,47.11900414466588,16.24153802843066,4.528542485336081,0.3850817669777473,2.412115941468787
0.18000000000000002,168458954.1603813,94.94594327007029,8760.610122329315,390943370946224.0,0.6914867655439114,3.2924807633213815,42.57219230377075,47.61078922762978,16.48460502001978,4.596316291354644,0.3850817669777473,2.415468200720515
0.18200000000000002,169813181.66595772,94.91564399508833,8733.501004121848,394086842403870.9,0.7012304792966189,3.3388749847189017,42.302296025542454,48.09965400945507,16.72909727155996,4.664488159639478,0.3850817669777473,2.4186949094802377
0.18400000000000002,171158321.47124153,94.88515780719206,8705.937815964546,397209246777350.7,0.7110294532101766,3.3855323246974907,42.033979125917696,48.58562996145559,16.97502185858703,4.733060180695652,0.3850817669777473,2.421799252594866
0.18600000000000003,172494437.85836947,94.8544848297401,8677.914590269,400310733064376.4,0.7208831592411694,3.432450269003986,41.7672439520991,49.06848396801196,17.222340545038413,4.802020491745603,0.3850817669777473,2.4247929954451597
0.18800000000000003,173821591.89503175,94.82362510694547,8649.42570954061,403391442933929.44,0.7307916437706963,3.4796290384797453,41.50209174981739,49.54817542760258,17.471048226745417,4.871367410884712,0.3850817669777473,2.427681448897459
0.19000000000000003,175139841.0932194,94.7925786097338,8620.465957655048,406451509950024.5,0.7407555967344256,3.527071918220058,41.23852276540174,50.02487969435118,17.721176954256986,4.941110674755054,0.3850817669777473,2.4304626982601345
0.19200000000000003,176449244.92605197,94.76134524115018,8591.029690904204,409491072120627.5,0.7507752340401943,3.5747799362596395,40.97653633888471,50.49860911316846,17.972730898361583,5.011251429846621,0.3850817669777473,2.4331400682630018
0.19399999999999998,177749862.43272758,94.72992484134978,8561.111197874461,412510266449727.2,0.7608507827500273,3.6227541737433304,40.716130988926174,50.969377541790934,18.2257145838527,5.081790918980633,0.3850817669777473,2.4357167115692047
0.19599999999999998,179041752.21852314,94.6983171922048,8530.704699446667,415509228937334.56,0.7709824810801374,3.6709957649260967,40.45730449027244,51.437200350780934,18.48013288952884,5.152730481309546,0.3850817669777473,2.4381956087752155
0.19799999999999998,180324972.45479396,94.66652202155763,8499.804348796153,418488094579483.06,0.7811705784009249,3.719505897173029,40.20005394440346,51.902094423526606,18.735991048193483,5.224071552317039,0.3850817669777473,2.4405795684108367
0.19999999999999998,181599580.87897387,94.63453900714813,8468.404231392726,421446997368228.7,0.791415335236978,3.7682858109593447,39.944375843964615,52.36407815624191,18.993294646655126,5.295815663818024,0.3850817669777473,2.442871226939199
0.20199999999999999,182865634.79457557,94.60236778023973,8436.498365000662,424386070291649.9,0.8017170232670721,3.8173367998703807,39.6902661315266,52.82317145796661,19.252049625727267,5.36796444395864,0.3850817669777473,2.4450730487567616
0.204,184123192.7714487,94.57000792896832,8404.080367088787,427305449218997.06,0.8120756600978706,3.8666589477394147,39.43772025317013,53.27934377044932,19.51225394424811,5.440517336276881,0.3850817669777473,2.447190268678393
0.206,185372315.1764758,94.53745900143495,8371.14335102037,430205274113350.25,0.8224909264797872,3.916250734474992,39.186733207348354,53.73249784377984,19.773894977200865,5.513470887761146,0.3850817669777473,2.4492318103646955
0.208,186613055.06250542,94.50472050856246,8337.68170828147,433085668212517.8,0.8329635875581713,3.966115803279661,38.937299589440094,54.182748278910964,20.036994185197287,5.586830971573948,0.3850817669777473,2.4511945186157686
0.21,187845468.4281169,94.47179192673441,8303.689101554193,435946761472952.2,0.8434938924347282,4.0162553402391294,38.689413632371306,54.63010786727043,20.301556813189944,5.660599023321204,0.3850817669777473,2.453080915025981
0.212,189069610.86538333,94.43867270023267,8269.159120452392,438788682909773.2,0.8540820970888063,4.066670564186678,38.44306924364892,55.07459007497743,20.56758832572593,5.734776538161895,0.3850817669777473,2.4548933965680564
0.214,190285537.5598716,94.40536224348959,8234.085281521679,441611560596767.2,0.8647284643773977,4.117362726703149,38.1982600391209,55.51620904284253,20.83509440694689,5.8093650708080515,0.3850817669777473,2.4566342355930697
0.216,191493303.29064244,94.37185994316926,8198.461028239417,444415521666388.44,0.8754332640351381,4.168333112116955,37.95497937374947,55.95497958636777,21.104080960589005,5.88436623552477,0.3850817669777473,2.4583055798304514
0.218,192692962.43025038,94.33816516009013,8162.279731014706,447200692309757.75,0.8861967726743053,4.219583037504069,37.713220369658515,56.390917195746646,21.374554109983002,5.959781706130201,0.3850817669777473,2.459909452387982
0.22,193884568.9447435,94.30427723100247,8125.534687188422,449967197776663.44,0.8970192737848214,4.27111385268803,37.47297594169452,56.82403803586406,21.646520198054134,6.035613215995549,0.3850817669777473,2.461447751751797
0.222,195068176.58100703,94.27019547023095,8088.219092751821,452715162806780.2,0.907901042502199,4.3229268677132655,37.234238820718,57.25435735479406,21.91998547142206,6.111862486467021,0.3850817669777473,2.4629224750936634
0.224,196243853.2580374,94.23591917119278,8050.323869835658,455444744755018.7,0.9188411755148209,4.375017781505234,36.9970015748247,57.68176722809811,22.194931813648942,6.188525728397098,0.3850817669777473,2.4643528722440666
0.226,197411640.24913156,94.20144760780164,8011.843828578502,458156039638470.44,0.9298409097847923,4.4273924837991245,36.76125662867773,58.106383311299844,22.47138557275558,6.265609237389679,0.3850817669777473,2.4657267920708423
0.228,198571590.24206185,94.16678003576537,7972.7719215519555,460849169742028.5,0.940900528038646,4.4800523207836385,36.526996281115984,58.52822151387974,22.74935338366688,6.343114852163941,0.3850817669777473,2.467046049079819
0.23,199723755.53194693,94.13191569378627,7933.1010261681595,463524256441139.1,0.95202031875425,4.532998666032181,36.294212721189986,58.94729830232867,23.02884207754359,6.421044465699409,0.3850817669777473,2.468312349667262
0.232,200868188.02125221,94.09685380467091,7892.8239446797925,466181420201801.1,0.9632005761608061,4.586232920502854,36.06289804276284,59.36363070014805,23.309858681782266,6.4994000252359365,0.3850817669777473,2.469527292119873
0.234,202004939.21978956,94.0615935763571,7851.933404180063,468820780580567.0,0.9744416002388512,4.639756512538464,35.833044257802094,59.777236287849696,23.59241042001533,6.578183532273723,0.3850817669777473,2.470692366614792
0.236,203134060.2447174,94.02613420286363,7810.42205660271,471442456224541.5,0.9857436967202565,4.693570897866517,35.60464330847713,60.18813320295585,23.87650471211099,6.657397042573295,0.3850817669777473,2.471808955219595
0.238,204255601.8205407,93.9904748651693,7768.282478722015,474046564871382.8,0.9971071770882279,4.7476775595992216,35.37768707816685,60.596340139999285,24.162149174173333,6.737042666155526,0.3850817669777473,2.4728783318922996
0.24,205369614.27911097,93.9546147320266,7725.507172152786,476633223349301.8,1.008532358577306,4.802078008233486,35.15216740147321,61.00187635052314,24.44935161854223,6.817122567301619,0.3850817669777473,2.473901662481356
0.242,206476147.55962637,93.91855296071456,7682.088563350368,479202547577062.44,1.0200195641733651,4.856773781650917,34.92807607332765,61.40476164308107,24.738120053793427,6.897638964553119,0.3850817669777473,2.4748800047256547
0.244,207575251.2086315,93.8822886977364,7638.019003610639,481754652563981.5,1.0315691226136148,4.911766445117827,34.705404857270125,61.80501638323716,25.028462684738457,6.978594130711904,0.3850817669777473,2.475814308254523
0.246,208666974.38001758,93.84582107946517,7593.290769070011,484289652409928.94,1.0431813683865996,4.967057591285229,34.48414549297314,62.20266149356591,25.320387912424703,7.059990392840194,0.3850817669777473,2.476705414587726
0.248,209751365.8350223,93.80914923274236,7547.896060705429,486807660305327.56,1.054856641732198,5.022648840188836,34.26428970307719,62.59771845365237,25.61390433413539,7.141830132260542,0.3850817669777473,2.4775540571354657
0.25,210828473.94223,93.77227227543226,7501.827004334378,489308788531153.25,1.066595288641622,5.078541839249056,34.04582919939797,62.99020930009191,25.90902074338956,7.224115784555837,0.3850817669777473,2.478360861198382
0.252,211898346.67757154,93.73518931693619,7455.075650614869,491793148458934.7,1.0783976608574206,5.134738263271012,33.82875568856046,63.38015662649046,26.205746129942078,7.306849839569311,0.3850817669777473,2.479126343967552
0.254,212961040.2532991,93.69789945866921,7407.632191398199,494260870382357.9,1.090263281099765,5.191235839709898,33.61306087711028,63.76751227955134,26.50406931540207,7.390029421398939,0.3850817669777473,2.4798599469452465
0.256,214016619.19458213,93.6604017945026,7359.48494389625,496712103693303.3,1.1021908356565042,5.2480283133888985,33.39873647614822,64.15215672613948,26.80395877246654,7.473646240286264,0.3850817669777473,2.480580116122054
0.258,215065112.03405315,93.62269541117429,7310.629508814799,499146915056512.0,1.1141824605271597,5.305125854766344,33.1857742055298,64.53426516308431,27.10546718579815,7.5577144216245555,0.3850817669777473,2.4812679250300547
0.26,216106565.93424895,93.5847793886701,7261.057479653272,501565413946010.75,1.126238457205569,5.362529899390547,32.97416579766819,64.9138561548883,27.408602543055828,7.642236196675655,0.3850817669777473,2.481924251045736
0.262,217141027.69489217,93.54665280057814,7210.760368583813,503967708994956.94,1.1383591300502687,5.420241896449951,32.76390300097527,65.29094857649665,27.713372957714625,7.727213832219459,0.3850817669777473,2.4825498946699724
